date,city,precipitation
2022-03-19,Seattle,0.43999999999999995
2022-03-20,Seattle,0.16999999999999998
2022-03-21,Seattle,0.33499999999999996
2022-03-22,Seattle,0.125
2022-03-23,Seattle,0.06
2022-03-24,Seattle,0.26
2022-03-25,Seattle,0.0
2022-03-26,Seattle,0.005
2022-03-27,Seattle,0.04
2022-03-28,Seattle,0.0
2022-03-29,Seattle,0.01
2022-03-30,Seattle,0.0
2022-03-31,Seattle,0.23666666666666666
2022-04-01,Seattle,0.016666666666666666
2022-04-02,Seattle,0.07
2022-04-03,Seattle,0.08333333333333333
2022-04-04,Seattle,0.7866666666666667
2022-04-05,Seattle,0.043333333333333335
2022-04-06,Seattle,0.005
2022-04-07,Seattle,0.0
2022-04-08,Seattle,0.05333333333333334
2022-04-09,Seattle,0.08666666666666667
2022-04-10,Seattle,0.325
2022-04-11,Seattle,0.045000000000000005
2022-04-12,Seattle,0.006666666666666667
2022-04-13,Seattle,0.0075
2022-04-14,Seattle,0.043333333333333335
2022-04-15,Seattle,0.02
2022-04-16,Seattle,0.0025
2022-04-17,Seattle,0.04666666666666667
2022-04-18,Seattle,0.10800000000000001
2022-04-19,Seattle,0.296
2022-04-20,Seattle,0.0225
2022-04-21,Seattle,0.19
2022-04-22,Seattle,0.22666666666666668
2022-04-23,Seattle,0.006666666666666667
2022-04-24,Seattle,0.0
2022-04-25,Seattle,0.1375
2022-04-26,Seattle,0.026000000000000002
2022-04-27,Seattle,0.041999999999999996
2022-04-28,Seattle,0.05333333333333334
2022-04-29,Seattle,0.04
2022-04-30,Seattle,0.368
2022-05-01,Seattle,0.022500000000000003
2022-05-02,Seattle,0.362
2022-05-03,Seattle,0.12
2022-05-04,Seattle,0.005
2022-05-05,Seattle,0.035
2022-05-06,Seattle,0.44800000000000006
2022-05-07,Seattle,0.48
2022-05-08,Seattle,0.02
2022-05-09,Seattle,0.01
2022-05-10,Seattle,0.0075
2022-05-11,Seattle,0.0375
2022-05-12,Seattle,0.09749999999999999
2022-05-13,Seattle,0.3275
2022-05-14,Seattle,0.05
2022-05-15,Seattle,0.225
2022-05-16,Seattle,0.4275
2022-05-17,Seattle,0.0075
2022-05-18,Seattle,0.185
2022-05-19,Seattle,0.0825
2022-05-20,Seattle,0.0
2022-05-21,Seattle,0.0
2022-05-22,Seattle,0.0
2022-05-23,Seattle,0.0
2022-05-24,Seattle,0.0
2022-05-25,Seattle,0.03
2022-05-26,Seattle,0.12
2022-05-27,Seattle,0.15000000000000002
2022-05-28,Seattle,0.0475
2022-05-29,Seattle,0.28500000000000003
2022-05-30,Seattle,0.4175
2022-05-31,Seattle,0.04
2022-06-01,Seattle,0.0
2022-06-02,Seattle,0.03333333333333333
2022-06-03,Seattle,0.24
2022-06-04,Seattle,0.19333333333333336
2022-06-05,Seattle,0.605
2022-06-06,Seattle,0.202
2022-06-07,Seattle,0.0
2022-06-08,Seattle,0.0075
2022-06-09,Seattle,0.40666666666666673
2022-06-10,Seattle,0.7533333333333333
2022-06-11,Seattle,0.11666666666666665
2022-06-12,Seattle,0.0225
2022-06-13,Seattle,0.105
2022-06-14,Seattle,0.16
2022-06-15,Seattle,0.0
2022-06-16,Seattle,0.0225
2022-06-17,Seattle,0.052500000000000005
2022-06-18,Seattle,0.0975
2022-06-19,Seattle,0.055
2022-06-20,Seattle,0.0
2022-06-21,Seattle,0.0
2022-06-22,Seattle,0.0175
2022-06-23,Seattle,0.016666666666666666
2022-06-24,Seattle,0.0
2022-06-25,Seattle,0.0
2022-06-26,Seattle,0.0
2022-06-27,Seattle,0.0
2022-06-28,Seattle,0.0
2022-06-29,Seattle,0.0
2022-06-30,Seattle,0.0
2022-07-01,Seattle,0.0
2022-07-02,Seattle,0.0
2022-07-03,Seattle,0.03666666666666667
2022-07-04,Seattle,0.08666666666666667
2022-07-05,Seattle,0.025
2022-07-06,Seattle,0.06
2022-07-07,Seattle,0.023333333333333334
2022-07-08,Seattle,0.006666666666666667
2022-07-09,Seattle,0.0
2022-07-10,Seattle,0.0
2022-07-11,Seattle,0.0
2022-07-12,Seattle,0.0
2022-07-13,Seattle,0.0
2022-07-14,Seattle,0.0
2022-07-15,Seattle,0.0
2022-07-16,Seattle,0.0
2022-07-17,Seattle,0.0033333333333333335
2022-07-18,Seattle,0.02
2022-07-19,Seattle,0.0
2022-07-20,Seattle,0.0
2022-07-21,Seattle,0.0
2022-07-22,Seattle,0.0
2022-07-23,Seattle,0.0
2022-07-24,Seattle,0.0
2022-07-25,Seattle,0.0
2022-07-26,Seattle,0.0
2022-07-27,Seattle,0.0
2022-07-28,Seattle,0.0
2022-07-29,Seattle,0.0
2022-07-30,Seattle,0.0
2022-07-31,Seattle,0.0
2022-08-01,Seattle,0.006666666666666667
2022-08-02,Seattle,0.0
2022-08-03,Seattle,0.0
2022-08-04,Seattle,0.0
2022-08-05,Seattle,0.035
2022-08-06,Seattle,0.0
2022-08-07,Seattle,0.0
2022-08-08,Seattle,0.0
2022-08-09,Seattle,0.0
2022-08-10,Seattle,0.013333333333333334
2022-08-11,Seattle,0.03666666666666667
2022-08-12,Seattle,0.0
2022-08-13,Seattle,0.0
2022-08-14,Seattle,0.0
2022-08-15,Seattle,0.0
2022-08-16,Seattle,0.0
2022-08-17,Seattle,0.0
2022-08-18,Seattle,0.0
2022-08-19,Seattle,0.015
2022-08-20,Seattle,0.02666666666666667
2022-08-21,Seattle,0.0
2022-08-22,Seattle,0.0
2022-08-23,Seattle,0.0
2022-08-24,Seattle,0.0
2022-08-25,Seattle,0.0
2022-08-26,Seattle,0.0
2022-08-27,Seattle,0.016666666666666666
2022-08-28,Seattle,0.01
2022-08-29,Seattle,0.0
2022-08-30,Seattle,0.0
2022-08-31,Seattle,0.0
2022-09-01,Seattle,0.0
2022-09-02,Seattle,0.0
2022-09-03,Seattle,0.04
2022-09-04,Seattle,0.03
2022-09-05,Seattle,0.03
2022-09-06,Seattle,0.0
2022-09-07,Seattle,0.0
2022-09-08,Seattle,0.0
2022-09-09,Seattle,0.0
2022-09-10,Seattle,0.0
2022-09-11,Seattle,0.0
2022-09-12,Seattle,0.0
2022-09-13,Seattle,0.0
2022-09-14,Seattle,0.0
2022-09-15,Seattle,0.0
2022-09-16,Seattle,0.049999999999999996
2022-09-17,Seattle,0.0
2022-09-18,Seattle,0.0
2022-09-19,Seattle,0.0
2022-09-20,Seattle,0.0
2022-09-21,Seattle,0.0
2022-09-22,Seattle,0.0
2022-09-23,Seattle,0.0
2022-09-24,Seattle,0.0
2022-09-25,Seattle,0.0
2022-09-26,Seattle,0.0
2022-09-27,Seattle,0.0
2022-09-28,Seattle,0.0
2022-09-29,Seattle,0.02
2022-09-30,Seattle,0.0
2022-10-01,Seattle,0.0
2022-10-02,Seattle,0.0
2022-10-03,Seattle,0.0
2022-10-04,Seattle,0.0
2022-10-05,Seattle,0.005
2022-10-06,Seattle,0.0
2022-10-07,Seattle,0.0
2022-10-08,Seattle,0.0
2022-10-09,Seattle,0.0
2022-10-10,Seattle,0.0033333333333333335
2022-10-11,Seattle,0.0
2022-10-12,Seattle,0.0
2022-10-13,Seattle,0.0
2022-10-14,Seattle,0.0
2022-10-15,Seattle,0.0
2022-10-16,Seattle,0.0
2022-10-17,Seattle,0.0
2022-10-18,Seattle,0.0
2022-10-19,Seattle,0.0
2022-10-20,Seattle,0.0
2022-10-21,Seattle,0.10333333333333333
2022-10-22,Seattle,0.4175
2022-10-23,Seattle,0.21200000000000002
2022-10-24,Seattle,0.11666666666666668
2022-10-25,Seattle,0.1525
2022-10-26,Seattle,0.24333333333333332
2022-10-27,Seattle,0.006666666666666667
2022-10-28,Seattle,0.46
2022-10-29,Seattle,0.0325
2022-10-30,Seattle,0.02666666666666667
2022-10-31,Seattle,0.766
2022-11-01,Seattle,0.0475
2022-11-02,Seattle,0.2425
2022-11-03,Seattle,0.09333333333333334
2022-11-04,Seattle,0.42000000000000004
2022-11-05,Seattle,0.0175
2022-11-06,Seattle,0.8666666666666667
2022-11-07,Seattle,0.27
2022-11-08,Seattle,0.31
2022-11-09,Seattle,0.0033333333333333335
2022-11-10,Seattle,0.0
2022-11-11,Seattle,0.0
2022-11-12,Seattle,0.0
2022-11-13,Seattle,0.0
2022-11-14,Seattle,0.0
2022-11-15,Seattle,0.0
2022-11-16,Seattle,0.0
2022-11-17,Seattle,0.0
2022-11-18,Seattle,0.0
2022-11-19,Seattle,0.0
2022-11-20,Seattle,0.0
2022-11-21,Seattle,0.0025
2022-11-22,Seattle,0.32999999999999996
2022-11-23,Seattle,0.712
2022-11-24,Seattle,0.0025
2022-11-25,Seattle,0.16333333333333333
2022-11-26,Seattle,0.5549999999999999
2022-11-27,Seattle,0.20500000000000002
2022-11-28,Seattle,0.08
2022-11-29,Seattle,0.0225
2022-11-30,Seattle,1.1575
2022-12-01,Seattle,0.045000000000000005
2022-12-02,Seattle,0.01
2022-12-03,Seattle,0.58
2022-12-04,Seattle,0.08
2022-12-05,Seattle,0.10750000000000001
2022-12-06,Seattle,0.0175
2022-12-07,Seattle,0.03666666666666667
2022-12-08,Seattle,0.1725
2022-12-09,Seattle,0.05333333333333334
2022-12-10,Seattle,0.83
2022-12-11,Seattle,0.2425
2022-12-12,Seattle,0.09
2022-12-13,Seattle,0.015000000000000001
2022-12-14,Seattle,0.005
2022-12-15,Seattle,0.0
2022-12-16,Seattle,0.0
2022-12-17,Seattle,0.07500000000000001
2022-12-18,Seattle,0.049999999999999996
2022-12-19,Seattle,0.07500000000000001
2022-12-20,Seattle,0.39999999999999997
2022-12-21,Seattle,0.20666666666666667
2022-12-22,Seattle,0.01
2022-12-23,Seattle,0.22999999999999998
2022-12-24,Seattle,0.85
2022-12-25,Seattle,0.7399999999999999
2022-12-26,Seattle,1.53
2022-12-27,Seattle,0.5866666666666667
2022-12-28,Seattle,0.38000000000000006
2022-12-29,Seattle,0.13999999999999999
2022-12-30,Seattle,0.5900000000000001
2022-12-31,Seattle,0.15000000000000002
2023-01-01,Seattle,0.016666666666666666
2023-01-02,Seattle,0.0033333333333333335
2023-01-03,Seattle,0.0
2023-01-04,Seattle,0.01
2023-01-05,Seattle,0.03333333333333333
2023-01-06,Seattle,0.06333333333333334
2023-01-07,Seattle,0.2866666666666667
2023-01-08,Seattle,0.2733333333333334
2023-01-09,Seattle,0.3275
2023-01-10,Seattle,0.5775
2023-01-11,Seattle,0.055
2023-01-12,Seattle,0.4675
2023-01-13,Seattle,0.5225
2023-01-14,Seattle,0.19333333333333336
2023-01-15,Seattle,0.18333333333333335
2023-01-16,Seattle,0.22999999999999998
2023-01-17,Seattle,0.03
2023-01-18,Seattle,0.16666666666666666
2023-01-19,Seattle,0.19999999999999998
2023-01-20,Seattle,0.0
2023-01-21,Seattle,0.065
2023-01-22,Seattle,0.23666666666666666
2023-01-23,Seattle,0.005
2023-01-24,Seattle,0.0
2023-01-25,Seattle,0.036666666666666674
2023-01-26,Seattle,0.01
2023-01-27,Seattle,0.17333333333333334
2023-01-28,Seattle,0.08499999999999999
2023-01-29,Seattle,0.0
2023-01-30,Seattle,0.0
2023-01-31,Seattle,0.0
2023-02-01,Seattle,0.0
2023-02-02,Seattle,0.0
2023-02-03,Seattle,0.105
2023-02-04,Seattle,0.29333333333333333
2023-02-05,Seattle,0.095
2023-02-06,Seattle,0.11333333333333334
2023-02-07,Seattle,0.23
2023-02-08,Seattle,0.10000000000000002
2023-02-09,Seattle,0.045
2023-02-10,Seattle,0.04
2023-02-11,Seattle,0.0
2023-02-12,Seattle,0.005
2023-02-13,Seattle,0.12
2023-02-14,Seattle,0.16
2023-02-15,Seattle,0.0
2023-02-16,Seattle,0.0
2023-02-17,Seattle,0.22666666666666666
2023-02-18,Seattle,0.08333333333333333
2023-02-19,Seattle,0.06333333333333334
2023-02-20,Seattle,0.2725
2023-02-21,Seattle,0.09000000000000001
2023-02-22,Seattle,0.27599999999999997
2023-02-23,Seattle,0.0275
2023-02-24,Seattle,0.0
2023-02-25,Seattle,0.01
2023-02-26,Seattle,0.31
2023-02-27,Seattle,0.05333333333333334
2023-02-28,Seattle,0.2375
2023-03-01,Seattle,0.02666666666666667
2023-03-02,Seattle,0.16
2023-03-03,Seattle,0.08666666666666667
2023-03-04,Seattle,0.44
2023-03-05,Seattle,0.2
2023-03-06,Seattle,0.12666666666666668
2023-03-07,Seattle,0.005
2023-03-08,Seattle,0.0033333333333333335
2023-03-09,Seattle,0.05
2023-03-10,Seattle,0.22
2023-03-11,Seattle,0.03
2023-03-12,Seattle,0.0
2023-03-13,Seattle,0.7933333333333333
2023-03-14,Seattle,0.04666666666666667
2023-03-15,Seattle,0.0075
2023-03-16,Seattle,0.006666666666666667
2023-03-17,Seattle,0.006666666666666667
2023-03-18,Seattle,0.0
2023-03-19,Seattle,0.0
2023-03-20,Seattle,0.1375
2023-03-21,Seattle,0.035
2023-03-22,Seattle,0.01
2023-03-23,Seattle,0.013333333333333334
2023-03-24,Seattle,0.016666666666666666
2023-03-25,Seattle,0.33666666666666667
2023-03-26,Seattle,0.006666666666666667
2023-03-27,Seattle,0.0
2023-03-28,Seattle,0.0
2023-03-29,Seattle,0.0
2023-03-30,Seattle,0.0
2023-03-31,Seattle,0.13333333333333333
2023-04-01,Seattle,0.28
2023-04-02,Seattle,0.12666666666666668
2023-04-03,Seattle,0.2675
2023-04-04,Seattle,0.09000000000000001
2023-04-05,Seattle,0.0
2023-04-06,Seattle,0.14
2023-04-07,Seattle,0.516
2023-04-08,Seattle,0.0475
2023-04-09,Seattle,0.2775
2023-04-10,Seattle,0.465
2023-04-11,Seattle,0.4375
2023-04-12,Seattle,0.0075
2023-04-13,Seattle,0.0
2023-04-14,Seattle,0.0
2023-04-15,Seattle,0.006666666666666667
2023-04-16,Seattle,0.13333333333333333
2023-04-17,Seattle,0.22999999999999998
2023-04-18,Seattle,0.195
2023-04-19,Seattle,0.042499999999999996
2023-04-20,Seattle,0.11666666666666665
2023-04-21,Seattle,0.2625
2023-04-22,Seattle,0.05000000000000001
2023-04-23,Seattle,0.3566666666666667
2023-04-24,Seattle,0.115
2023-04-25,Seattle,0.006666666666666667
2023-04-26,Seattle,0.0
2023-04-27,Seattle,0.0
2023-04-28,Seattle,0.0
2023-04-29,Seattle,0.0
2023-04-30,Seattle,0.0
2023-05-01,Seattle,0.006666666666666667
2023-05-02,Seattle,0.0325
2023-05-03,Seattle,0.0
2023-05-04,Seattle,0.025
2023-05-05,Seattle,0.40249999999999997
2023-05-06,Seattle,0.43
2023-05-07,Seattle,0.0475
2023-05-08,Seattle,0.0033333333333333335
2023-05-09,Seattle,0.0033333333333333335
2023-05-10,Seattle,0.0
2023-05-11,Seattle,0.0
2023-05-12,Seattle,0.0
2023-05-13,Seattle,0.0
2023-05-14,Seattle,0.0
2023-05-15,Seattle,0.0
2023-05-16,Seattle,0.03
2023-05-17,Seattle,0.0
2023-05-18,Seattle,0.0
2023-05-19,Seattle,0.0
2023-05-20,Seattle,0.005
2023-05-21,Seattle,0.0
2023-05-22,Seattle,0.1125
2023-05-23,Seattle,0.0033333333333333335
2023-05-24,Seattle,0.0
2023-05-25,Seattle,0.0
2023-05-26,Seattle,0.0
2023-05-27,Seattle,0.0
2023-05-28,Seattle,0.0
2023-05-29,Seattle,0.0
2023-05-30,Seattle,0.0
2023-05-31,Seattle,0.0
2023-06-01,Seattle,0.0
2023-06-02,Seattle,0.0
2023-06-03,Seattle,0.0
2023-06-04,Seattle,0.0
2023-06-05,Seattle,0.0
2023-06-06,Seattle,0.0
2023-06-07,Seattle,0.0
2023-06-08,Seattle,0.0
2023-06-09,Seattle,0.075
2023-06-10,Seattle,0.31
2023-06-11,Seattle,0.045
2023-06-12,Seattle,0.0
2023-06-13,Seattle,0.0
2023-06-14,Seattle,0.005
2023-06-15,Seattle,0.0
2023-06-16,Seattle,0.065
2023-06-17,Seattle,0.2233333333333333
2023-06-18,Seattle,0.11666666666666665
2023-06-19,Seattle,0.18999999999999997
2023-06-20,Seattle,0.31666666666666665
2023-06-21,Seattle,0.05333333333333334
2023-06-22,Seattle,0.0
2023-06-23,Seattle,0.0
2023-06-24,Seattle,0.0
2023-06-25,Seattle,0.0
2023-06-26,Seattle,0.0
2023-06-27,Seattle,0.0
2023-06-28,Seattle,0.0
2023-06-29,Seattle,0.0
2023-06-30,Seattle,0.0
2023-07-01,Seattle,0.0
2023-07-02,Seattle,0.0
2023-07-03,Seattle,0.0
2023-07-04,Seattle,0.0
2023-07-05,Seattle,0.0
2023-07-06,Seattle,0.0
2023-07-07,Seattle,0.0
2023-07-08,Seattle,0.0
2023-07-09,Seattle,0.0
2023-07-10,Seattle,0.0
2023-07-11,Seattle,0.0
2023-07-12,Seattle,0.0
2023-07-13,Seattle,0.0
2023-07-14,Seattle,0.0
2023-07-15,Seattle,0.0
2023-07-16,Seattle,0.0
2023-07-17,Seattle,0.0
2023-07-18,Seattle,0.0
2023-07-19,Seattle,0.0
2023-07-20,Seattle,0.0
2023-07-21,Seattle,0.0
2023-07-22,Seattle,0.0
2023-07-23,Seattle,0.0
2023-07-24,Seattle,0.03
2023-07-25,Seattle,0.08
2023-07-26,Seattle,0.0
2023-07-27,Seattle,0.0
2023-07-28,Seattle,0.0
2023-07-29,Seattle,0.0
2023-07-30,Seattle,0.0
2023-07-31,Seattle,0.0
2023-08-01,Seattle,0.0
2023-08-02,Seattle,0.0
2023-08-03,Seattle,0.0
2023-08-04,Seattle,0.0
2023-08-05,Seattle,0.006666666666666667
2023-08-06,Seattle,0.006666666666666667
2023-08-07,Seattle,0.043333333333333335
2023-08-08,Seattle,0.03
2023-08-09,Seattle,0.01
2023-08-10,Seattle,0.02
2023-08-11,Seattle,0.0
2023-08-12,Seattle,0.0
2023-08-13,Seattle,0.0
2023-08-14,Seattle,0.0
2023-08-15,Seattle,0.0
2023-08-16,Seattle,0.0
2023-08-17,Seattle,0.0
2023-08-18,Seattle,0.0
2023-08-19,Seattle,0.0
2023-08-20,Seattle,0.0
2023-08-21,Seattle,0.0
2023-08-22,Seattle,0.006666666666666667
2023-08-23,Seattle,0.055
2023-08-24,Seattle,0.0
2023-08-25,Seattle,0.006666666666666667
2023-08-26,Seattle,0.0033333333333333335
2023-08-27,Seattle,0.0
2023-08-28,Seattle,0.0
2023-08-29,Seattle,0.03
2023-08-30,Seattle,0.14750000000000002
2023-08-31,Seattle,0.023333333333333334
2023-09-01,Seattle,0.006666666666666667
2023-09-02,Seattle,0.0
2023-09-03,Seattle,0.02
2023-09-04,Seattle,0.04
2023-09-05,Seattle,0.013333333333333334
2023-09-06,Seattle,0.0
2023-09-07,Seattle,0.0
2023-09-08,Seattle,0.0
2023-09-09,Seattle,0.0
2023-09-10,Seattle,0.0
2023-09-11,Seattle,0.0
2023-09-12,Seattle,0.016666666666666666
2023-09-13,Seattle,0.0325
2023-09-14,Seattle,0.0
2023-09-15,Seattle,0.0
2023-09-16,Seattle,0.0
2023-09-17,Seattle,0.0
2023-09-18,Seattle,0.0975
2023-09-19,Seattle,0.0
2023-09-20,Seattle,0.5175
2023-09-21,Seattle,0.013333333333333334
2023-09-22,Seattle,0.0
2023-09-23,Seattle,0.0375
2023-09-24,Seattle,0.186
2023-09-25,Seattle,0.8560000000000001
2023-09-26,Seattle,0.7775
2023-09-27,Seattle,0.7233333333333333
2023-09-28,Seattle,0.576
2023-09-29,Seattle,0.154
2023-09-30,Seattle,0.0025
2023-10-01,Seattle,0.0
2023-10-02,Seattle,0.0
2023-10-03,Seattle,0.246
2023-10-04,Seattle,0.0
2023-10-05,Seattle,0.0
2023-10-06,Seattle,0.0
2023-10-07,Seattle,0.0
2023-10-08,Seattle,0.0
2023-10-09,Seattle,0.0075
2023-10-10,Seattle,0.13599999999999998
2023-10-11,Seattle,0.646
2023-10-12,Seattle,0.16499999999999998
2023-10-13,Seattle,0.06
2023-10-14,Seattle,0.13
2023-10-15,Seattle,0.02
2023-10-16,Seattle,0.32
2023-10-17,Seattle,0.2525
2023-10-18,Seattle,0.06166666666666667
2023-10-19,Seattle,0.0
2023-10-20,Seattle,0.0
2023-10-21,Seattle,0.005
2023-10-22,Seattle,0.01
2023-10-23,Seattle,0.004
2023-10-24,Seattle,0.12
2023-10-25,Seattle,0.624
2023-10-26,Seattle,0.013333333333333334
2023-10-27,Seattle,0.0
2023-10-28,Seattle,0.0
2023-10-29,Seattle,0.0
2023-10-30,Seattle,0.0
2023-10-31,Seattle,0.0
2023-11-01,Seattle,0.1075
2023-11-02,Seattle,0.9775
2023-11-03,Seattle,0.18000000000000002
2023-11-04,Seattle,0.905
2023-11-05,Seattle,0.4875
2023-11-06,Seattle,0.415
2023-11-07,Seattle,0.4675
2023-11-08,Seattle,0.013333333333333334
2023-11-09,Seattle,0.04666666666666667
2023-11-10,Seattle,0.15666666666666665
2023-11-11,Seattle,0.3575
2023-11-12,Seattle,0.085
2023-11-13,Seattle,0.2
2023-11-14,Seattle,0.022
2023-11-15,Seattle,0.0025
2023-11-16,Seattle,0.005
2023-11-17,Seattle,0.0
2023-11-18,Seattle,0.09000000000000001
2023-11-19,Seattle,0.2275
2023-11-20,Seattle,0.015
2023-11-21,Seattle,0.0425
2023-11-22,Seattle,0.37666666666666665
2023-11-23,Seattle,0.0
2023-11-24,Seattle,0.0
2023-11-25,Seattle,
2023-11-26,Seattle,0.0
2023-11-27,Seattle,0.0
2023-11-28,Seattle,0.0
2023-11-29,Seattle,0.0
2023-11-30,Seattle,0.048
2023-12-01,Seattle,0.466
2023-12-02,Seattle,0.694
2023-12-03,Seattle,0.25
2023-12-04,Seattle,0.366
2023-12-05,Seattle,2.71
2023-12-06,Seattle,0.8960000000000001
2023-12-07,Seattle,0.4
2023-12-08,Seattle,0.276
2023-12-09,Seattle,0.14800000000000002
2023-12-10,Seattle,0.5740000000000001
2023-12-11,Seattle,0.014000000000000002
2023-12-12,Seattle,0.0
2023-12-13,Seattle,0.0
2023-12-14,Seattle,0.14
2023-12-15,Seattle,0.025
2023-12-16,Seattle,0.0
2023-12-17,Seattle,0.0
2023-12-18,Seattle,0.0125
2023-12-19,Seattle,0.125
2023-12-20,Seattle,0.16999999999999998
2023-12-21,Seattle,0.0175
2023-12-22,Seattle,0.2775
2023-12-23,Seattle,0.595
2023-12-24,Seattle,0.006666666666666667
2023-12-25,Seattle,0.19666666666666666
2023-12-26,Seattle,0.6066666666666667
2023-12-27,Seattle,0.06333333333333334
2023-12-28,Seattle,0.24
2023-12-29,Seattle,0.05500000000000001
2023-12-30,Seattle,0.0425
2023-12-31,Seattle,0.05
2020-01-01,NYC,0.011428571428571429
2020-01-02,NYC,0.0
2020-01-03,NYC,0.13714285714285715
2020-01-04,NYC,0.19
2020-01-05,NYC,0.038571428571428576
2020-01-06,NYC,0.017142857142857144
2020-01-07,NYC,0.012857142857142857
2020-01-08,NYC,0.022857142857142857
2020-01-09,NYC,0.0014285714285714286
2020-01-10,NYC,0.0
2020-01-11,NYC,0.0
2020-01-12,NYC,0.05714285714285714
2020-01-13,NYC,0.004285714285714286
2020-01-14,NYC,0.016666666666666666
2020-01-15,NYC,0.01
2020-01-16,NYC,0.07285714285714286
2020-01-17,NYC,0.002857142857142857
2020-01-18,NYC,0.19857142857142857
2020-01-19,NYC,0.3628571428571429
2020-01-20,NYC,0.0
2020-01-21,NYC,0.0
2020-01-22,NYC,0.0
2020-01-23,NYC,0.0
2020-01-24,NYC,0.0
2020-01-25,NYC,0.3442857142857143
2020-01-26,NYC,0.5585714285714286
2020-01-27,NYC,0.0
2020-01-28,NYC,0.0014285714285714286
2020-01-29,NYC,0.0
2020-01-30,NYC,0.0
2020-01-31,NYC,0.008571428571428572
2020-02-01,NYC,0.012857142857142857
2020-02-02,NYC,0.03333333333333333
2020-02-03,NYC,0.032
2020-02-04,NYC,0.017142857142857144
2020-02-05,NYC,0.014285714285714287
2020-02-06,NYC,0.5142857142857143
2020-02-07,NYC,0.22142857142857145
2020-02-08,NYC,0.051428571428571435
2020-02-09,NYC,0.0014285714285714286
2020-02-10,NYC,0.16999999999999998
2020-02-11,NYC,0.5028571428571429
2020-02-12,NYC,0.08714285714285715
2020-02-13,NYC,0.3742857142857143
2020-02-14,NYC,0.07285714285714286
2020-02-15,NYC,0.0014285714285714286
2020-02-16,NYC,0.0
2020-02-17,NYC,0.0
2020-02-18,NYC,0.0
2020-02-19,NYC,0.002857142857142857
2020-02-20,NYC,0.0
2020-02-21,NYC,0.0
2020-02-22,NYC,0.0
2020-02-23,NYC,0.0
2020-02-24,NYC,0.0014285714285714286
2020-02-25,NYC,0.05714285714285715
2020-02-26,NYC,0.13428571428571429
2020-02-27,NYC,0.7628571428571428
2020-02-28,NYC,0.0014285714285714286
2020-02-29,NYC,0.0
2020-03-01,NYC,0.0
2020-03-02,NYC,0.0
2020-03-03,NYC,0.15285714285714286
2020-03-04,NYC,0.20714285714285713
2020-03-05,NYC,0.0014285714285714286
2020-03-06,NYC,0.0642857142857143
2020-03-07,NYC,0.055714285714285716
2020-03-08,NYC,0.0014285714285714286
2020-03-09,NYC,0.0
2020-03-10,NYC,0.0
2020-03-11,NYC,0.0
2020-03-12,NYC,0.06166666666666667
2020-03-13,NYC,0.30428571428571427
2020-03-14,NYC,0.05714285714285714
2020-03-15,NYC,0.0
2020-03-16,NYC,0.0
2020-03-17,NYC,0.15285714285714286
2020-03-18,NYC,0.02142857142857143
2020-03-19,NYC,0.9671428571428572
2020-03-20,NYC,0.012857142857142857
2020-03-21,NYC,0.0
2020-03-22,NYC,0.0
2020-03-23,NYC,0.5966666666666667
2020-03-24,NYC,0.6657142857142857
2020-03-25,NYC,0.005714285714285714
2020-03-26,NYC,0.0
2020-03-27,NYC,0.0014285714285714286
2020-03-28,NYC,0.16
2020-03-29,NYC,0.2928571428571428
2020-03-30,NYC,0.06714285714285714
2020-03-31,NYC,0.048571428571428564
2020-04-01,NYC,0.0
2020-04-02,NYC,0.0
2020-04-03,NYC,0.060000000000000005
2020-04-04,NYC,0.032857142857142856
2020-04-05,NYC,0.0
2020-04-06,NYC,0.09
2020-04-07,NYC,0.0
2020-04-08,NYC,0.17285714285714285
2020-04-09,NYC,0.09714285714285713
2020-04-10,NYC,0.15714285714285717
2020-04-11,NYC,0.009999999999999998
2020-04-12,NYC,0.0
2020-04-13,NYC,0.9642857142857143
2020-04-14,NYC,0.5857142857142856
2020-04-15,NYC,0.025714285714285714
2020-04-16,NYC,0.0014285714285714286
2020-04-17,NYC,0.017142857142857144
2020-04-18,NYC,0.17857142857142858
2020-04-19,NYC,0.030000000000000002
2020-04-20,NYC,0.0
2020-04-21,NYC,0.10428571428571429
2020-04-22,NYC,0.1757142857142857
2020-04-23,NYC,0.047142857142857146
2020-04-24,NYC,0.5014285714285714
2020-04-25,NYC,0.1142857142857143
2020-04-26,NYC,0.09666666666666666
2020-04-27,NYC,0.1442857142857143
2020-04-28,NYC,0.017142857142857144
2020-04-29,NYC,0.004285714285714286
2020-04-30,NYC,0.3171428571428571
2020-05-01,NYC,0.3142857142857142
2020-05-02,NYC,0.06714285714285714
2020-05-03,NYC,0.11714285714285715
2020-05-04,NYC,0.045714285714285714
2020-05-05,NYC,0.0
2020-05-06,NYC,0.018571428571428572
2020-05-07,NYC,0.047142857142857146
2020-05-08,NYC,0.14714285714285716
2020-05-09,NYC,0.2885714285714286
2020-05-10,NYC,0.002857142857142857
2020-05-11,NYC,0.014285714285714287
2020-05-12,NYC,0.027142857142857142
2020-05-13,NYC,0.0014285714285714286
2020-05-14,NYC,0.0
2020-05-15,NYC,0.04428571428571428
2020-05-16,NYC,0.06285714285714285
2020-05-17,NYC,0.0
2020-05-18,NYC,0.0
2020-05-19,NYC,0.0
2020-05-20,NYC,0.0
2020-05-21,NYC,0.0
2020-05-22,NYC,0.02
